Date,oneyr-threemo,twoyr-threemo,fiveyr-twoyr,tenyr-twoyr,tenyr-threemo
July 2021,0.03,0.19,0.62,1.2,1.39
July 2021,0.04,0.2,0.64,1.23,1.43
June 2021,0.02,0.2,0.62,1.2,1.4
June 2021,0.04,0.23,0.62,1.22,1.45
June 2021,0.03,0.2,0.65,1.24,1.44
June 2021,0.03,0.22,0.64,1.26,1.48
June 2021,0.03,0.21,0.64,1.23,1.44
June 2021,0.03,0.21,0.64,1.24,1.45
June 2021,0.05,0.21,0.62,1.23,1.44
June 2021,0.04,0.22,0.63,1.23,1.45
June 2021,0.04,0.21,0.63,1.19,1.4
June 2021,0.04,0.19,0.67,1.29,1.48
June 2021,0.04,0.17,0.68,1.36,1.53
June 2021,0.05,0.13,0.63,1.35,1.48
June 2021,0.02,0.13,0.64,1.35,1.48
June 2021,0.02,0.13,0.6,1.31,1.44
June 2021,0.02,0.11,0.59,1.31,1.42
June 2021,0.02,0.13,0.59,1.34,1.47
June 2021,0.03,0.12,0.63,1.39,1.51
June 2021,0.03,0.14,0.63,1.41,1.55
June 2021,0.03,0.12,0.64,1.42,1.54
June 2021,0.02,0.14,0.68,1.47,1.61
June 2021,0.03,0.11,0.67,1.46,1.57
June 2021,0.02,0.14,0.65,1.46,1.6
May 2021,0.04,0.13,0.65,1.44,1.57
May 2021,0.02,0.12,0.67,1.47,1.59
May 2021,0.02,0.12,0.66,1.44,1.56
May 2021,0.02,0.13,0.64,1.41,1.54
May 2021,0.02,0.13,0.67,1.46,1.59
May 2021,0.03,0.16,0.67,1.46,1.62
May 2021,0.04,0.14,0.68,1.48,1.62
May 2021,0.04,0.15,0.71,1.52,1.67
May 2021,0.04,0.14,0.67,1.48,1.62
May 2021,0.04,0.14,0.68,1.48,1.62
May 2021,0.05,0.15,0.66,1.47,1.62
May 2021,0.03,0.14,0.68,1.5,1.64
May 2021,0.03,0.14,0.71,1.53,1.67
May 2021,0.04,0.15,0.64,1.48,1.63
May 2021,0.03,0.14,0.64,1.47,1.61
May 2021,0.03,0.12,0.63,1.46,1.58
May 2021,0.03,0.14,0.65,1.42,1.56
May 2021,0.04,0.14,0.64,1.43,1.57
May 2021,0.04,0.14,0.66,1.45,1.59
May 2021,0.02,0.12,0.68,1.47,1.59
April 2021,0.04,0.15,0.7,1.49,1.64
April 2021,0.04,0.15,0.7,1.49,1.64
April 2021,0.04,0.16,0.69,1.46,1.62
April 2021,0.05,0.16,0.71,1.46,1.62
April 2021,0.03,0.15,0.67,1.4,1.55
April 2021,0.04,0.13,0.67,1.42,1.55
April 2021,0.03,0.13,0.65,1.41,1.54
April 2021,0.04,0.12,0.66,1.42,1.54
April 2021,0.04,0.12,0.66,1.43,1.55
April 2021,0.06,0.14,0.69,1.45,1.59
April 2021,0.04,0.14,0.68,1.43,1.57
April 2021,0.04,0.14,0.65,1.4,1.54
April 2021,0.04,0.14,0.71,1.48,1.62
April 2021,0.03,0.13,0.69,1.48,1.61
April 2021,0.04,0.16,0.71,1.51,1.67
April 2021,0.04,0.14,0.71,1.51,1.65
April 2021,0.04,0.13,0.71,1.5,1.63
April 2021,0.04,0.14,0.71,1.52,1.66
April 2021,0.04,0.14,0.72,1.51,1.65
April 2021,0.03,0.14,0.77,1.56,1.7
April 2021,0.05,0.17,0.78,1.53,1.7
April 2021,0.04,0.15,0.73,1.52,1.67
March 2021,0.04,0.13,0.76,1.58,1.71
March 2021,0.04,0.14,0.74,1.57,1.71
March 2021,0.03,0.11,0.75,1.59,1.7
March 2021,0.04,0.12,0.71,1.53,1.65
March 2021,0.05,0.12,0.68,1.49,1.61
March 2021,0.05,0.12,0.69,1.48,1.6
March 2021,0.07,0.14,0.68,1.48,1.62
March 2021,0.03,0.12,0.72,1.54,1.66
March 2021,0.06,0.15,0.74,1.58,1.73
March 2021,0.07,0.15,0.7,1.55,1.7
March 2021,0.05,0.11,0.67,1.5,1.61
March 2021,0.05,0.13,0.68,1.47,1.6
March 2021,0.04,0.1,0.7,1.48,1.58
March 2021,0.05,0.1,0.71,1.5,1.6
March 2021,0.04,0.1,0.64,1.4,1.5
March 2021,0.04,0.12,0.64,1.37,1.49
March 2021,0.05,0.12,0.66,1.38,1.5
March 2021,0.04,0.12,0.69,1.42,1.54
March 2021,0.04,0.1,0.65,1.42,1.52
March 2021,0.04,0.1,0.63,1.4,1.5
March 2021,0.03,0.09,0.59,1.33,1.42
March 2021,0.04,0.09,0.54,1.29,1.38
March 2021,0.03,0.08,0.58,1.32,1.4
February 2021,0.04,0.1,0.61,1.3,1.4
February 2021,0.05,0.13,0.64,1.37,1.5
February 2021,0.05,0.09,0.5,1.26,1.35
February 2021,0.04,0.07,0.48,1.26,1.33
February 2021,0.03,0.08,0.5,1.26,1.34
February 2021,0.03,0.07,0.48,1.23,1.3
February 2021,0.03,0.08,0.45,1.18,1.26
February 2021,0.03,0.07,0.46,1.18,1.25
February 2021,0.04,0.09,0.44,1.17,1.26
February 2021,0.02,0.07,0.39,1.09,1.16
February 2021,0.02,0.06,0.35,1.05,1.11
February 2021,0.02,0.06,0.35,1.04,1.1
February 2021,0.03,0.07,0.37,1.07,1.14
February 2021,0.02,0.06,0.37,1.08,1.14
February 2021,0.03,0.06,0.38,1.1,1.16
February 2021,0.03,0.07,0.35,1.04,1.11
February 2021,0.04,0.07,0.35,1.04,1.11
February 2021,0.01,0.04,0.34,1.01,1.05
February 2021,0.01,0.04,0.31,0.98,1.02
January 2021,0.04,0.05,0.34,1,1.05
January 2021,0.01,0.05,0.3,0.95,1
January 2021,0.01,0.04,0.29,0.92,0.96
January 2021,0.02,0.04,0.31,0.94,0.98
January 2021,0.01,0.04,0.29,0.92,0.96
January 2021,0.02,0.05,0.31,0.97,1.02
January 2021,0.01,0.04,0.32,0.99,1.03
January 2021,0.02,0.05,0.32,0.97,1.02
January 2021,0.01,0.05,0.31,0.96,1.01
January 2021,0.01,0.04,0.33,0.98,1.02
January 2021,0.01,0.07,0.33,0.99,1.06
January 2021,0.03,0.05,0.34,0.96,1.01
January 2021,0.02,0.05,0.36,1.01,1.06
January 2021,0.02,0.06,0.36,1.01,1.07
January 2021,0.02,0.06,0.35,0.99,1.05
January 2021,0.02,0.05,0.32,0.94,0.99
January 2021,0.02,0.05,0.29,0.9,0.95
January 2021,0.01,0.04,0.25,0.83,0.87
January 2021,0.01,0.02,0.25,0.82,0.84
December 2020,0.01,0.04,0.23,0.8,0.84
December 2020,0.04,0.04,0.25,0.81,0.85
December 2020,0.01,0.02,0.25,0.82,0.84
December 2020,0,0.02,0.25,0.81,0.83
December 2020,0.01,0.04,0.24,0.81,0.85
December 2020,0,0.04,0.25,0.83,0.87
December 2020,0,0.04,0.24,0.8,0.84
December 2020,0,0.04,0.26,0.82,0.86
December 2020,0.01,0.05,0.26,0.82,0.87
December 2020,0.01,0.05,0.25,0.81,0.86
December 2020,0,0.04,0.24,0.79,0.83
December 2020,0.01,0.03,0.26,0.81,0.84
December 2020,0.01,0.04,0.24,0.77,0.81
December 2020,0.02,0.03,0.26,0.79,0.82
December 2020,0.02,0.06,0.25,0.78,0.84
December 2020,0.02,0.08,0.25,0.79,0.87
December 2020,0.01,0.05,0.25,0.78,0.83
December 2020,0.02,0.06,0.26,0.8,0.86
December 2020,0.02,0.07,0.26,0.81,0.88
December 2020,0.02,0.08,0.24,0.76,0.84
December 2020,0.02,0.07,0.26,0.79,0.86
December 2020,0.03,0.08,0.25,0.75,0.83
November 2020,0.03,0.08,0.2,0.68,0.76
November 2020,0.02,0.07,0.21,0.68,0.75
November 2020,0.02,0.08,0.22,0.71,0.79
November 2020,0.02,0.07,0.23,0.72,0.79
November 2020,0.02,0.08,0.23,0.7,0.78
November 2020,0.04,0.09,0.22,0.67,0.76
November 2020,0.04,0.11,0.21,0.68,0.79
November 2020,0.02,0.07,0.24,0.72,0.79
November 2020,0.03,0.09,0.21,0.69,0.78
November 2020,0.03,0.1,0.22,0.72,0.82
November 2020,0.03,0.08,0.24,0.72,0.8
November 2020,0.03,0.07,0.23,0.71,0.78
November 2020,0.02,0.09,0.27,0.79,0.88
November 2020,0.01,0.06,0.27,0.79,0.85
November 2020,0.02,0.06,0.2,0.67,0.73
November 2020,0.02,0.04,0.19,0.65,0.69
November 2020,0.02,0.04,0.19,0.64,0.68
November 2020,0.04,0.07,0.22,0.73,0.8
November 2020,0.04,0.07,0.22,0.71,0.78
October 2020,0.04,0.05,0.24,0.74,0.79
October 2020,0.03,0.07,0.22,0.69,0.76
October 2020,0.02,0.06,0.18,0.63,0.69
October 2020,0.02,0.06,0.18,0.63,0.69
October 2020,0.01,0.05,0.19,0.65,0.7
October 2020,0.02,0.08,0.19,0.67,0.75
October 2020,0.04,0.07,0.22,0.71,0.78
October 2020,0.03,0.04,0.22,0.69,0.73
October 2020,0.03,0.04,0.2,0.67,0.71
October 2020,0.02,0.05,0.18,0.62,0.67
October 2020,0.01,0.03,0.18,0.62,0.65
October 2020,0.01,0.03,0.18,0.6,0.63
October 2020,0.01,0.02,0.16,0.59,0.61
October 2020,0.02,0.05,0.15,0.58,0.63
October 2020,0.05,0.06,0.18,0.63,0.69
October 2020,0.04,0.04,0.2,0.65,0.69
October 2020,0.03,0.06,0.19,0.65,0.71
October 2020,0.04,0.04,0.18,0.62,0.66
October 2020,0.02,0.04,0.19,0.64,0.68
October 2020,0.03,0.04,0.15,0.57,0.61
October 2020,0.03,0.05,0.13,0.54,0.59
September 2020,0.02,0.03,0.15,0.56,0.59
September 2020,0.03,0.02,0.13,0.55,0.57
September 2020,0.01,0.03,0.12,0.53,0.56
September 2020,0.02,0.02,0.14,0.54,0.56
September 2020,0.02,0.04,0.13,0.53,0.57
September 2020,0.02,0.03,0.14,0.54,0.57
September 2020,0.02,0.03,0.14,0.55,0.58
September 2020,0.02,0.04,0.13,0.54,0.58
September 2020,0.03,0.04,0.15,0.56,0.6
September 2020,0.03,0.04,0.15,0.56,0.6
September 2020,0,0.02,0.14,0.55,0.57
September 2020,0.02,0.03,0.13,0.54,0.57
September 2020,0.03,0.03,0.13,0.54,0.57
September 2020,0.02,0.02,0.13,0.54,0.56
September 2020,0.03,0.02,0.12,0.54,0.56
September 2020,0.02,0.02,0.14,0.57,0.59
September 2020,0.02,0.01,0.14,0.55,0.56
September 2020,0.02,0.03,0.16,0.58,0.61
September 2020,0.01,0.02,0.11,0.5,0.52
September 2020,0.01,0.02,0.12,0.52,0.54
September 2020,0,0.01,0.13,0.55,0.56
August 2020,0.01,0.03,0.14,0.58,0.61
August 2020,0.02,0.04,0.14,0.6,0.64
August 2020,0.02,0.05,0.15,0.58,0.63
August 2020,0.01,0.05,0.12,0.53,0.58
August 2020,0.02,0.04,0.15,0.54,0.58
August 2020,0.02,0.02,0.14,0.51,0.53
August 2020,0.03,0.06,0.11,0.48,0.54
August 2020,0.01,0.02,0.13,0.52,0.54
August 2020,0.02,0.03,0.15,0.54,0.57
August 2020,0.04,0.05,0.13,0.53,0.58
August 2020,0.03,0.04,0.15,0.55,0.59
August 2020,0.03,0.04,0.15,0.57,0.61
August 2020,0.04,0.06,0.16,0.55,0.61
August 2020,0.02,0.05,0.14,0.53,0.58
August 2020,0.04,0.05,0.11,0.48,0.53
August 2020,0.02,0.03,0.1,0.45,0.48
August 2020,0.04,0.03,0.1,0.44,0.47
August 2020,0.04,0.01,0.1,0.44,0.45
August 2020,0.02,0.01,0.11,0.44,0.45
August 2020,0.05,0.02,0.08,0.41,0.43
August 2020,0.02,0.01,0.11,0.45,0.46
July 2020,0.02,0.02,0.1,0.44,0.46
July 2020,0.02,0.02,0.12,0.44,0.46
July 2020,0.02,0.01,0.13,0.46,0.47
July 2020,0.03,0.03,0.12,0.45,0.48
July 2020,0.03,0.04,0.15,0.47,0.51
July 2020,0.05,0.03,0.13,0.45,0.48
July 2020,0.02,0.04,0.11,0.43,0.47
July 2020,0.01,0.01,0.13,0.46,0.47
July 2020,0.02,0.01,0.13,0.47,0.48
July 2020,0.01,0.03,0.13,0.46,0.49
July 2020,0.03,0.03,0.15,0.5,0.53
July 2020,0.03,0.05,0.12,0.46,0.51
July 2020,-0.01,0,0.12,0.48,0.48
July 2020,0.02,-0.01,0.14,0.49,0.48
July 2020,0.02,0.02,0.14,0.48,0.5
July 2020,0.02,0.03,0.14,0.49,0.52
July 2020,0.02,0.03,0.12,0.46,0.49
July 2020,0,0.01,0.14,0.51,0.52
July 2020,0,0.01,0.13,0.49,0.5
July 2020,0.01,0.01,0.15,0.53,0.54
July 2020,0.02,0.02,0.13,0.52,0.54
July 2020,0.02,0.03,0.14,0.52,0.55
June 2020,0,0,0.13,0.5,0.5
June 2020,0.02,0.02,0.12,0.48,0.5
June 2020,0.03,0.03,0.13,0.47,0.5
June 2020,0.01,0.01,0.15,0.51,0.52
June 2020,0.02,0.04,0.14,0.5,0.54
June 2020,0.02,0.02,0.15,0.54,0.56
June 2020,0.01,0.03,0.15,0.52,0.55
June 2020,0.03,0.04,0.14,0.51,0.55
June 2020,0.03,0.03,0.15,0.52,0.55
June 2020,0.02,0.02,0.15,0.55,0.57
June 2020,0.01,0.04,0.13,0.54,0.58
June 2020,-0.01,0.01,0.14,0.52,0.53
June 2020,0.02,0.03,0.14,0.52,0.55
June 2020,0.02,0.02,0.13,0.47,0.49
June 2020,0.01,0,0.16,0.58,0.58
June 2020,0,0.01,0.2,0.64,0.65
June 2020,0.02,0.05,0.23,0.66,0.71
June 2020,0.03,0.07,0.25,0.69,0.76
June 2020,0.02,0.04,0.21,0.63,0.67
June 2020,0.01,0.03,0.19,0.58,0.61
June 2020,0.02,0.02,0.15,0.51,0.53
June 2020,0.03,0,0.17,0.52,0.52
May 2020,0.03,0.02,0.14,0.49,0.51
May 2020,0.02,0.02,0.17,0.53,0.55
May 2020,0.03,0.04,0.15,0.49,0.53
May 2020,0.03,0.04,0.17,0.51,0.55
May 2020,0.05,0.05,0.17,0.49,0.54
May 2020,0.04,0.05,0.18,0.51,0.56
May 2020,0.04,0.04,0.18,0.52,0.56
May 2020,0.03,0.04,0.18,0.53,0.57
May 2020,0.04,0.05,0.2,0.55,0.6
May 2020,0.03,0.04,0.15,0.48,0.52
May 2020,0.03,0.04,0.15,0.47,0.51
May 2020,0.02,0.03,0.15,0.48,0.51
May 2020,0.03,0.04,0.17,0.52,0.56
May 2020,0.04,0.05,0.19,0.56,0.61
May 2020,0.03,0.04,0.17,0.53,0.57
May 2020,0.04,0.02,0.16,0.5,0.52
May 2020,0.04,0.05,0.2,0.55,0.6
May 2020,0.03,0.06,0.17,0.47,0.53
May 2020,0.03,0.06,0.17,0.45,0.51
May 2020,0.05,0.08,0.16,0.44,0.52
April 2020,0.07,0.11,0.16,0.44,0.55
April 2020,0.08,0.1,0.16,0.43,0.53
April 2020,0.05,0.09,0.17,0.42,0.51
April 2020,0.05,0.12,0.17,0.43,0.55
April 2020,0.06,0.1,0.14,0.38,0.48
April 2020,0.06,0.11,0.15,0.39,0.5
April 2020,0.04,0.1,0.15,0.41,0.51
April 2020,0.06,0.09,0.14,0.38,0.47
April 2020,0.03,0.08,0.15,0.43,0.51
April 2020,0.04,0.08,0.16,0.45,0.53
April 2020,0.03,0.06,0.15,0.41,0.47
April 2020,0.05,0.06,0.14,0.43,0.49
April 2020,0.05,0.03,0.19,0.53,0.56
April 2020,0.01,-0.01,0.19,0.51,0.5
April 2020,0,-0.02,0.18,0.5,0.48
April 2020,0.01,0.05,0.2,0.5,0.55
April 2020,0.06,0.14,0.2,0.47,0.61
April 2020,0.05,0.12,0.17,0.4,0.52
April 2020,0.05,0.13,0.16,0.39,0.52
April 2020,0.05,0.14,0.16,0.4,0.54
April 2020,0.07,0.14,0.14,0.39,0.53
March 2020,0.06,0.12,0.14,0.47,0.59
March 2020,0.02,0.11,0.16,0.47,0.58
March 2020,0.08,0.22,0.16,0.47,0.69
March 2020,0.13,0.3,0.21,0.53,0.83
March 2020,0.19,0.34,0.22,0.54,0.88
March 2020,0.24,0.37,0.14,0.46,0.83
March 2020,0.15,0.26,0.1,0.48,0.74
March 2020,0.1,0.32,0.15,0.55,0.87
March 2020,0.16,0.4,0.22,0.68,1.08
March 2020,0.19,0.52,0.25,0.64,1.16
March 2020,0.11,0.28,0.19,0.55,0.83
March 2020,0.05,0.12,0.13,0.37,0.49
March 2020,0.1,0.21,0.21,0.45,0.66
March 2020,0.06,0.17,0.16,0.38,0.55
March 2020,-0.02,0.08,0.16,0.32,0.4
March 2020,-0.01,0.06,0.13,0.26,0.32
March 2020,-0.02,0.05,0.08,0.16,0.21
March 2020,-0.06,0.04,0.09,0.25,0.29
March 2020,-0.14,-0.03,0.08,0.33,0.3
March 2020,-0.13,-0.05,0.08,0.35,0.3
March 2020,-0.22,-0.24,0.06,0.31,0.07
March 2020,-0.24,-0.29,0.04,0.26,-0.03
February 2020,-0.3,-0.41,0.03,0.27,-0.14
February 2020,-0.27,-0.34,0,0.19,-0.15
February 2020,-0.27,-0.37,-0.02,0.17,-0.2
February 2020,-0.23,-0.33,-0.04,0.13,-0.2
February 2020,-0.18,-0.27,-0.05,0.12,-0.15
February 2020,-0.13,-0.22,-0.04,0.12,-0.1
February 2020,-0.12,-0.19,-0.02,0.13,-0.06
February 2020,-0.11,-0.16,-0.01,0.14,-0.02
February 2020,-0.11,-0.17,-0.02,0.14,-0.03
February 2020,-0.09,-0.16,0,0.17,0.01
February 2020,-0.11,-0.15,-0.01,0.17,0.02
February 2020,-0.09,-0.14,0.01,0.18,0.04
February 2020,-0.09,-0.16,-0.01,0.18,0.02
February 2020,-0.13,-0.21,0.01,0.19,-0.02
February 2020,-0.07,-0.15,0,0.18,0.03
February 2020,-0.06,-0.13,0.01,0.21,0.08
February 2020,-0.08,-0.13,0.02,0.22,0.09
February 2020,-0.09,-0.16,0.01,0.2,0.04
February 2020,-0.11,-0.21,-0.01,0.18,-0.03
January 2020,-0.1,-0.22,-0.01,0.18,-0.04
January 2020,-0.09,-0.16,-0.02,0.16,0
January 2020,-0.05,-0.14,-0.01,0.18,0.04
January 2020,-0.04,-0.12,0.02,0.2,0.08
January 2020,-0.02,-0.11,0,0.17,0.06
January 2020,0.01,-0.05,0.02,0.21,0.16
January 2020,0,-0.04,0.04,0.23,0.19
January 2020,0,-0.02,0.04,0.24,0.22
January 2020,-0.02,-0.03,0.04,0.25,0.22
January 2020,0,0.02,0.05,0.26,0.28
January 2020,-0.01,0.03,0.05,0.23,0.26
January 2020,-0.03,-0.01,0.04,0.23,0.22
January 2020,-0.04,0.01,0.05,0.24,0.25
January 2020,-0.04,0.01,0.07,0.27,0.28
January 2020,-0.01,0.02,0.07,0.27,0.29
January 2020,0,0.04,0.07,0.27,0.31
January 2020,0.01,0.04,0.09,0.29,0.33
January 2020,-0.01,0,0.08,0.29,0.29
January 2020,-0.02,-0.02,0.07,0.27,0.25
January 2020,0.03,0.01,0.06,0.27,0.28
January 2020,0.02,0.04,0.09,0.3,0.34
December 2019,0.04,0.03,0.11,0.34,0.37
December 2019,0,0.01,0.1,0.32,0.33
December 2019,-0.06,0.02,0.09,0.29,0.31
December 2019,-0.05,0.06,0.08,0.26,0.32
December 2019,-0.05,0.04,0.1,0.28,0.32
December 2019,-0.06,0.05,0.11,0.29,0.34
December 2019,-0.06,0.05,0.1,0.29,0.34
December 2019,-0.05,0.05,0.11,0.3,0.35
December 2019,-0.02,0.07,0.11,0.29,0.36
December 2019,-0.03,0.07,0.08,0.26,0.33
December 2019,-0.03,0.08,0.07,0.24,0.32
December 2019,-0.03,0.04,0.05,0.21,0.25
December 2019,-0.01,0.1,0.07,0.24,0.34
December 2019,-0.02,0.04,0.03,0.18,0.22
December 2019,0,0.09,0.03,0.2,0.29
December 2019,0.02,0.09,0.04,0.2,0.29
December 2019,0.04,0.08,0.06,0.23,0.31
December 2019,0.02,0.04,0.04,0.22,0.26
December 2019,0.01,0.03,0.02,0.19,0.22
December 2019,0,-0.04,0.01,0.19,0.15
December 2019,0,0.01,0.04,0.22,0.23
November 2019,0.01,0.02,0.01,0.17,0.19
November 2019,-0.02,0.01,0,0.14,0.15
November 2019,-0.01,-0.02,0,0.16,0.14
November 2019,-0.03,0,0.01,0.15,0.15
November 2019,-0.02,0.03,0.01,0.16,0.19
November 2019,-0.03,0.02,0.02,0.17,0.19
November 2019,-0.03,-0.01,0.02,0.17,0.16
November 2019,-0.03,0.03,0.03,0.19,0.22
November 2019,-0.03,0.03,0.03,0.21,0.24
November 2019,-0.03,0.04,0.04,0.23,0.27
November 2019,-0.02,0.01,0.05,0.24,0.25
November 2019,0,0.06,0.06,0.25,0.31
November 2019,-0.01,0.07,0.07,0.26,0.33
November 2019,0.03,0.13,0.06,0.26,0.39
November 2019,0.02,0.12,0.06,0.24,0.36
November 2019,0.02,0.05,0.02,0.2,0.25
November 2019,0.06,0.07,0.03,0.23,0.3
November 2019,0.03,0.07,0,0.19,0.26
November 2019,0.01,0.04,-0.01,0.17,0.21
October 2019,-0.01,-0.02,-0.01,0.17,0.15
October 2019,-0.03,-0.01,0,0.17,0.16
October 2019,-0.04,0.01,0.02,0.2,0.21
October 2019,-0.05,-0.01,0.02,0.21,0.2
October 2019,-0.06,-0.03,-0.01,0.17,0.14
October 2019,-0.08,-0.09,0,0.19,0.1
October 2019,-0.07,-0.07,0,0.19,0.12
October 2019,-0.06,-0.05,0,0.18,0.13
October 2019,-0.08,-0.05,-0.01,0.18,0.13
October 2019,-0.08,-0.08,-0.02,0.18,0.1
October 2019,-0.07,-0.06,-0.03,0.16,0.1
October 2019,-0.07,-0.08,-0.01,0.17,0.09
October 2019,-0.02,-0.06,-0.02,0.16,0.1
October 2019,-0.01,-0.05,-0.04,0.13,0.08
October 2019,-0.05,-0.15,-0.05,0.14,-0.01
October 2019,-0.1,-0.22,-0.07,0.12,-0.1
October 2019,-0.1,-0.3,-0.06,0.12,-0.18
October 2019,-0.11,-0.29,-0.08,0.1,-0.19
October 2019,-0.13,-0.31,-0.06,0.12,-0.19
October 2019,-0.12,-0.31,-0.05,0.15,-0.16
October 2019,-0.12,-0.31,-0.05,0.12,-0.19
October 2019,-0.09,-0.26,-0.05,0.09,-0.17
September 2019,-0.13,-0.25,-0.08,0.05,-0.2
September 2019,-0.06,-0.17,-0.07,0.06,-0.11
September 2019,-0.04,-0.17,-0.07,0.04,-0.13
September 2019,-0.07,-0.21,-0.08,0.05,-0.16
September 2019,-0.14,-0.32,-0.08,0.04,-0.28
September 2019,-0.13,-0.26,-0.09,0.04,-0.22
September 2019,-0.07,-0.22,-0.08,0.05,-0.17
September 2019,-0.05,-0.19,-0.08,0.05,-0.14
September 2019,-0.08,-0.18,-0.09,0.03,-0.15
September 2019,-0.12,-0.27,-0.06,0.09,-0.18
September 2019,-0.13,-0.25,-0.05,0.1,-0.15
September 2019,-0.08,-0.17,-0.04,0.11,-0.06
September 2019,-0.13,-0.23,-0.07,0.07,-0.16
September 2019,-0.17,-0.28,-0.08,0.07,-0.21
September 2019,-0.14,-0.28,-0.09,0.05,-0.23
September 2019,-0.22,-0.38,-0.09,0.05,-0.33
September 2019,-0.23,-0.43,-0.11,0.02,-0.41
September 2019,-0.24,-0.42,-0.12,0.02,-0.4
September 2019,-0.28,-0.54,-0.11,0.04,-0.5
September 2019,-0.26,-0.51,-0.12,0,-0.51
August 2019,-0.23,-0.49,-0.11,0,-0.49
August 2019,-0.24,-0.46,-0.13,-0.03,-0.49
August 2019,-0.25,-0.49,-0.13,-0.03,-0.52
August 2019,-0.21,-0.45,-0.13,-0.04,-0.49
August 2019,-0.26,-0.47,-0.11,0,-0.47
August 2019,-0.24,-0.46,-0.11,0.01,-0.45
August 2019,-0.21,-0.39,-0.11,0.01,-0.38
August 2019,-0.2,-0.41,-0.09,0.03,-0.38
August 2019,-0.22,-0.44,-0.08,0.05,-0.39
August 2019,-0.19,-0.41,-0.06,0.07,-0.34
August 2019,-0.16,-0.39,-0.06,0.07,-0.32
August 2019,-0.19,-0.43,-0.06,0.04,-0.39
August 2019,-0.17,-0.38,-0.07,0.01,-0.37
August 2019,-0.14,-0.34,-0.09,0.02,-0.32
August 2019,-0.25,-0.42,-0.09,0.07,-0.35
August 2019,-0.22,-0.37,-0.06,0.11,-0.26
August 2019,-0.23,-0.4,-0.08,0.1,-0.3
August 2019,-0.27,-0.43,-0.07,0.12,-0.31
August 2019,-0.25,-0.45,-0.07,0.13,-0.32
August 2019,-0.27,-0.46,-0.04,0.16,-0.3
August 2019,-0.21,-0.34,-0.06,0.14,-0.2
August 2019,-0.19,-0.34,-0.05,0.17,-0.17
July 2019,-0.08,-0.19,-0.05,0.13,-0.06
July 2019,-0.11,-0.23,-0.01,0.21,-0.02
July 2019,-0.14,-0.27,-0.01,0.21,-0.06
July 2019,-0.12,-0.26,-0.01,0.22,-0.04
July 2019,-0.11,-0.24,-0.01,0.22,-0.02
July 2019,-0.12,-0.27,-0.01,0.22,-0.05
July 2019,-0.09,-0.23,0,0.25,0.02
July 2019,-0.14,-0.29,0,0.25,-0.04
July 2019,-0.12,-0.26,0,0.25,-0.01
July 2019,-0.15,-0.28,0.01,0.27,-0.01
July 2019,-0.19,-0.31,0,0.23,-0.08
July 2019,-0.15,-0.28,0.01,0.26,-0.02
July 2019,-0.21,-0.33,0.01,0.26,-0.07
July 2019,-0.18,-0.3,0.02,0.28,-0.02
July 2019,-0.2,-0.32,0.03,0.28,-0.04
July 2019,-0.27,-0.38,0,0.25,-0.13
July 2019,-0.26,-0.34,-0.04,0.15,-0.19
July 2019,-0.27,-0.38,-0.02,0.17,-0.21
July 2019,-0.25,-0.36,-0.03,0.17,-0.19
July 2019,-0.3,-0.44,-0.03,0.19,-0.25
July 2019,-0.29,-0.43,-0.02,0.21,-0.22
July 2019,-0.27,-0.43,0.01,0.25,-0.18
June 2019,-0.2,-0.37,0.01,0.25,-0.12
June 2019,-0.21,-0.4,0.02,0.27,-0.13
June 2019,-0.19,-0.38,0.03,0.28,-0.1
June 2019,-0.19,-0.41,0.02,0.29,-0.12
June 2019,-0.21,-0.41,0.03,0.3,-0.11
June 2019,-0.16,-0.34,0.03,0.3,-0.04
June 2019,-0.23,-0.42,0.02,0.29,-0.13
June 2019,-0.22,-0.44,0.03,0.29,-0.15
June 2019,-0.18,-0.36,-0.03,0.2,-0.16
June 2019,-0.2,-0.37,-0.01,0.23,-0.14
June 2019,-0.2,-0.36,0.01,0.25,-0.11
June 2019,-0.19,-0.36,0.01,0.27,-0.09
June 2019,-0.22,-0.36,0,0.25,-0.11
June 2019,-0.22,-0.34,-0.01,0.22,-0.12
June 2019,-0.26,-0.39,0.01,0.25,-0.14
June 2019,-0.31,-0.43,0,0.24,-0.19
June 2019,-0.31,-0.45,0,0.24,-0.21
June 2019,-0.31,-0.52,0.03,0.29,-0.23
June 2019,-0.24,-0.47,0.01,0.24,-0.23
June 2019,-0.24,-0.53,0.01,0.25,-0.28
May 2019,-0.14,-0.4,-0.02,0.19,-0.21
May 2019,-0.09,-0.32,-0.03,0.16,-0.16
May 2019,-0.07,-0.28,-0.04,0.16,-0.12
May 2019,-0.06,-0.25,-0.06,0.14,-0.11
May 2019,-0.02,-0.19,-0.04,0.16,-0.03
May 2019,-0.05,-0.25,-0.01,0.19,-0.06
May 2019,-0.01,-0.15,-0.04,0.16,0.01
May 2019,-0.03,-0.13,-0.03,0.17,0.04
May 2019,-0.05,-0.18,0,0.2,0.02
May 2019,-0.06,-0.19,-0.03,0.19,0
May 2019,-0.07,-0.2,-0.02,0.2,0
May 2019,-0.12,-0.26,-0.01,0.21,-0.05
May 2019,-0.09,-0.21,0,0.22,0.01
May 2019,-0.09,-0.23,0,0.22,-0.01
May 2019,-0.07,-0.17,0,0.21,0.04
May 2019,-0.07,-0.17,-0.01,0.19,0.02
